Frame,Tracking_ID,Position_X,Position_Y,Volume,Radius,Area,Length,Width,Orientation,Dry_Mass,Displacement,Speed,Instantaneous_Velocity_X,Instantaneous_Velocity_Y,Track_Length,mCherry_Integrated_Intensity,mCherry_Mean_Intensity,mCherry_SD_Intensity,mCherry_Maximum_Intensity,mCherry_Skewness
263,2789,325.9279785,507.1904297,1299.795166,17.4750824,959.3748779,44.89501953,26.34335899,85.91438293,324.9484863,9.163985252,0.002572947182,-0.002317265142,-0.001118185814,61.71413422,1587474.25,754.8612061,765.4137573,3223.13916,0.8787742257
264,2789,325.9867249,506.5352173,1423.665527,18.21581268,1042.430298,47.73283005,27.89207458,83.6598053,355.9160156,8.520946503,0.0007309341454,6.53E-05,-0.0007280138088,62.37197495,1691253,734.6887817,742.0495605,3205.454834,0.9168272018
265,2789,323.993103,506.0106506,1312.772339,17.42870903,954.289856,44.26544952,27.34042358,90,328.192749,8.871617317,0.002290532924,-0.002215135377,-0.0005828518188,64.43345642,1672802.375,797.7106323,760.3128662,3335.174805,0.8035936356
266,2789,323.7218933,506.4801941,1507.001709,19.01290321,1135.655762,47.52463913,29.19557571,76.42956543,376.7500305,9.413752556,0.0006018218119,-0.0003010096843,0.0005211359239,64.97569275,1764130.125,703.1213989,716.6920166,3503.507568,1.023437381
267,2789,323.5078735,506.3788757,1407.325195,17.78114891,993.2750244,47.44528198,27.74830055,83.6598053,351.8309631,9.440525055,0.0002633935364,-0.0002380642691,-0.0001127011783,65.21248627,1654427.125,752.3557739,742.7789307,3290.58374,0.8198844194
268,2789,323.0975342,507.1957092,1441.937866,18.62586594,1089.890503,48.00175095,29.87342644,78.69006348,360.4840698,10.35026741,0.001015676768,-0.0004559326044,0.0009075927665,66.12659454,1747615.25,723.9486084,732.6483765,3441.494629,0.9409154654
269,2789,322.1360474,508.1267395,1544.934448,18.87048149,1118.705688,49.98668289,31.47676277,81.25383759,386.2332153,11.65389729,0.001487094443,-0.001068318728,0.001034478075,67.46498108,1640640,664.4949341,724.6575317,3478.344727,1.087383628
270,2789,322.0651245,508.0628967,1620.771362,20.08916092,1267.866333,51.6219368,34.11692047,84.09385681,405.1924133,11.64035797,0.0001060278955,-7.88E-05,-7.09E-05,67.56040192,1736509.125,616.6582642,695.1243286,3225.239746,1.148579478
271,2789,320.9979553,508.4674377,1695.930786,19.4477787,1188.20105,52.4595871,31.16716957,84.55966949,423.9822693,12.59044456,0.00126667344,-0.001184427529,0.0004489911371,68.70167542,1758253.625,667.2689819,715.6296387,3052.82373,1.079312205
272,2789,320.3787537,507.9514465,1455.710083,18.77014351,1106.840576,50.18671417,29.54470253,76.42956543,363.9271545,12.57764912,0.0008955704398,-0.0006880018627,-0.0005733235739,69.50769043,1669378.875,684.7333374,730.9879761,3221.79541,0.9836339355
273,2789,317.8302917,508.793396,1266.309082,17.24196625,933.949707,48.5216217,24.82633018,87.51044464,316.5769653,14.94258022,0.002982156118,-0.002831624355,0.0009354993817,72.19163513,1225649.875,598.4605103,674.3689575,3325.687012,1.280117989
274,2789,316.943634,507.2677002,1228.477905,17.0056572,908.5245972,49.98668289,26.72555161,81.25383759,307.1192017,14.6224184,0.001962878043,-0.0009862710722,-0.00169710326,73.95626068,1245244.5,625.12323,694.770874,3337.434082,1.21754694
275,2789,317.0144958,511.4965515,1227.84021,16.74991798,881.40448,48.83570862,24.70233536,79.50852203,306.9597473,17.46086693,0.004699383397,7.87E-05,0.004698723555,78.18570709,1041641.563,543.3706665,658.6738281,3313.392578,1.527252793
276,2789,315.7398987,510.9997864,1135.193237,16.76601601,883.0994873,50.80929565,25.87656021,64.98310852,283.7980347,17.97940445,0.001518292469,-0.001414647209,-0.0005513486685,79.55368805,1031438.563,535.8115845,646.0283813,3530.980957,1.497743368
277,2789,318.2388306,510.687561,1550.831543,18.88477135,1120.400635,52.11335754,28.00281906,85.23635864,387.7075195,16.04817963,0.00280129211,0.002779679606,-0.0003473029356,82.07204437,1667244,675.8190308,715.1094971,4135.00293,0.9787828326
278,2789,316.2900696,513.1872559,1151.41748,16.52289963,857.6743774,45.56737137,27.34042358,-90,287.8540649,19.21578217,0.00352173904,-0.002165290061,0.002777438611,85.2416153,1139374.625,611.2515259,720.6428833,3769.501953,1.23854053
279,2789,318.6567688,510.7504578,1506.519531,18.81321144,1111.925537,53.61430359,29.0333519,85.91438293,376.6295166,15.83089066,0.003774385666,0.002629665891,-0.002707553329,88.63855743,1681794.5,688.1316528,715.4226685,3841.45166,0.9183241129
280,2789,317.9714966,511.053894,1415.979492,18.31918716,1054.295288,48.17122269,29.94427299,90,353.9945068,16.500597,0.0008327194955,-0.0007614135975,0.0003371514322,89.38800812,1705309.375,739.5096436,726.0511475,3982.402832,0.8372436166
281,2789,318.6231995,511.7894897,1473.594849,17.87194824,1003.445068,45.56737137,29.94427299,90,368.3983459,16.67294884,0.001091955812,0.000724114303,0.0008173285751,90.37076569,1631267.75,735.8000488,688.1466064,4038.725098,0.7621788979
282,2789,317.3459778,511.5411072,1531.5896,18.66926765,1094.975586,49.62337494,32.56263351,-86.18592072,382.8970337,17.27679634,0.0014441167,-0.001417560154,-0.0002756743343,91.67192078,1587868.875,661.8878784,695.291748,3963.539063,0.9824946523
283,2789,317.5462341,512.6599121,1622.109741,18.78450966,1108.535645,52.07699585,29.94427299,90,405.5270386,18.01768684,0.001264277729,0.0002227545629,0.001244499348,92.8085022,1773957.5,726.7334595,730.0974731,4303.117676,0.974416852
284,2789,316.6579895,510.1431274,1823.270386,19.05542183,1140.740723,54.73294067,27.88608551,86.18592834,455.8171692,16.72410965,0.002962185768,-0.0009858431295,-0.002793323714,95.47743225,1807034.875,719.6474609,721.4637451,4120.890137,0.9722411633
285,2789,318.5978088,511.9538269,1540.807617,17.88703537,1005.140076,42.94709778,29.77541733,-85.91438293,385.2015686,16.82007408,0.002951711183,0.002157752402,0.002014126163,98.13101959,1743067.5,787.6495361,744.0221558,4211.001953,0.7795211673
286,2789,315.7475586,511.5950317,1217.236694,16.97389984,905.1345215,48.32433701,31.52339935,86.18592834,304.3088684,18.39544296,0.003191938158,-0.00316694472,-0.000398661301,101.0037613,1029944.5,523.345459,637.6442261,3936.858398,1.707458615
287,2789,317.6281128,511.0151062,1473.98877,19.09784508,1145.825806,51.96596909,32.61515045,91.84761047,368.4968262,16.69426727,0.00218660268,0.002089504618,-0.0006443617167,102.9717102,1412271.625,561.7630005,691.5112915,3774.847656,1.512301803
288,2789,318.0205078,510.2306824,1599.383423,18.4366188,1067.855347,52.12535095,27.93320274,73.30075836,399.8454285,15.84642315,0.0009745493298,0.0004359944724,-0.000871582015,103.8488007,1748279.625,749.6903076,1146.752563,7613.197266,2.467282057
289,2789,321.7302246,507.5034485,1737.480835,18.81321144,1111.925537,44.26544952,33.85004807,90,434.3697815,11.37987423,0.005110238213,0.004117332865,-0.003026896622,108.453125,2432847.5,994.2175903,1428.880859,7926.623047,2.381273508
228,2791,312.4060059,503.9498901,1477.894287,12.8070116,515.2825928,29.36597443,22.73494911,75.96375275,369.4732361,0,NaN,NaN,NaN,0,1630367.75,1494.377563,1071.362671,5259.103516,0.3656684458
229,2791,311.0074768,504.0070496,1403.092407,18.27495575,1049.210327,49.1219902,36.77741623,-48.99090958,350.7727356,1.399696708,0.001555218478,-0.001553921145,6.35E-05,1.399696708,1622700.625,703.3808594,622.2658081,4601.308594,1.704377055
230,2791,309.7548218,504.599884,1445.431274,18.55330849,1081.415405,45.06526566,40.64025497,10.30484772,361.3574829,2.729701281,0.001539840247,-0.001391838887,0.0006587049575,2.78555274,1677028.375,707.3081665,763.5641479,4438.871582,1.587478161
231,2791,305.9515991,506.6493225,1687.28064,20.91806221,1374.651855,54.66868591,49.6217804,-25.11483574,421.8197632,6.996163368,0.004800295923,-0.004225803073,0.002277153777,7.105819225,1850994.375,614.3356323,740.9724731,4299.587891,1.74458313
232,2791,298.7051086,507.4752197,1440.406494,20.0219059,1259.391357,53.02656174,32.58924103,-8.130102158,360.1012268,14.14717388,0.00810378138,-0.008051656187,0.0009176635649,14.39922237,1728652.5,626.0965576,723.0145874,3329.893799,1.527949929
233,2791,300.1270447,507.057251,1703.439941,21.22531891,1415.332153,52.28650284,34.99491119,-18.43494987,425.8595581,12.66604042,0.001646770164,0.00157992891,-0.0004644097353,15.88131523,1895937,605.3424683,677.5001831,3458.004395,1.571935654
234,2791,300.8585815,506.3685303,1528.150146,19.5997715,1206.846069,48.17122269,40.35967255,0,382.0371704,11.79800129,0.001116366708,0.0008128187619,-0.0007652452332,16.88604546,1748881.125,655.994751,711.739502,3573.91748,1.336909294
235,2791,300.7554932,507.0508118,1581.656006,20.43532181,1311.936646,50.83787918,49.57482529,-14.03624439,395.4135742,12.05612564,0.0007666950696,-0.0001145426431,0.0007580905221,17.57607079,1771998.375,619.1479492,694.4425049,3063.551514,1.463125348
236,2791,300.9660034,505.2591248,1354.958984,18.23061752,1044.125244,45.61597443,36.65779877,-5.194428921,338.7394409,11.51467514,0.002004456939,0.0002339002822,-0.001990763238,19.38008308,1676824.75,730.9611816,737.7434692,3387.846924,1.122543931
237,2791,303.5675964,506.6919861,1209.777466,16.8302536,889.8795166,36.37338257,32.83176422,53.97262955,302.4440613,9.254002571,0.003300089389,0.002890658798,0.001592068118,22.35016251,1587065.125,803.9853516,742.7571411,3142.895508,0.907861352
238,2791,301.0986633,505.6598816,1444.916626,19.35043526,1176.335938,49.47314835,37.75582504,0,361.2288208,11.43591118,0.002973311348,-0.002743259072,-0.001146782772,25.02614212,1683632.625,648.2982788,701.5981445,3357.691406,1.242511034
239,2791,302.5802307,503.7820129,1349.096802,18.23061752,1044.125244,37.55325699,37.04773331,-3.179830074,337.2738647,9.827209473,0.002657724079,0.001646185992,-0.002086520661,27.41809464,1616922.375,702.0940552,712.3847046,3154.737793,1.05084753
240,2791,299.5892639,505.7078857,1457.552734,18.7269783,1101.755615,46.86929703,36.45389938,0,364.3878479,12.9367466,0.003952631261,-0.003323296551,0.002139858669,30.97546196,1646310.25,680.2938232,720.2518921,3088.362061,1.133670211
241,2791,299.2993469,507.3263855,1407.480591,18.53876114,1079.720459,50.54753494,35.03151321,2.121101379,351.8697815,13.53459358,0.001826956403,-0.0003221299849,0.001798333018,32.61972427,1711964.125,723.5699463,739.1057739,3642.13208,1.126758695
242,2791,300.5453186,505.5198669,1415.721802,18.77014351,1106.840576,44.2865448,36.03543854,7.431411743,353.9300842,11.96414375,0.002438364783,0.001384412986,-0.002007242758,34.81425095,1686595.75,694.9311523,739.994812,2950.903076,1.179468393
243,2791,298.9012756,505.6626282,1346.896362,18.09694862,1028.870239,47.74843979,32.72646332,15.94539642,336.7237549,13.61290646,0.001833588583,-0.001826714375,0.0001586235885,36.46448135,1624561.875,721.7068481,740.5704956,2893.527832,1.056616902
244,2791,299.1973877,505.8485413,1350.918823,17.82660675,998.3600464,40.35967255,35.15197372,0,337.7294006,13.34437943,0.0003884855541,0.00032901339,0.0002065700974,36.81411743,1606834.875,730.7113647,749.0290527,3029.979248,1.033244133
245,2791,298.7364807,505.1126404,1327.487061,18.42198181,1066.1604,44.73418045,35.64755249,-4.398705482,331.87146,13.71888828,0.0009648036794,-0.0005121188588,-0.0008176676347,37.68244171,1662607.125,710.5162354,730.2487793,3725.460693,1.105699182
246,2791,298.3839111,504.9247742,1486.525146,19.54463959,1200.06604,45.56737137,40.35967255,0,371.6309204,14.05594349,0.0004438871692,-0.0003917439899,-0.000208740239,38.0819397,1702000.875,646.6567993,699.1883545,3079.800049,1.21958065
247,2791,297.9598999,505.0890198,1357.974121,18.45124435,1069.550415,44.26544952,33.85004807,0,339.4931641,14.49094868,0.0005052345223,-0.0004711235815,0.0001824951178,38.53665161,1648085.875,700.12146,715.5122681,3444.021973,1.038538218
248,2791,298.1640015,505.6038208,1422.525391,18.89905167,1122.095703,41.66159821,36.45389938,0,355.631012,14.33771896,0.0006153163849,0.0002267795207,0.0005720011541,39.09043503,1697629.25,687.0209351,723.4246216,3630.561279,1.149831772
249,2791,297.1394958,504.5796204,1327.286133,18.289711,1050.905273,46.57909012,32.13957214,10.30484772,331.8211975,15.27949238,0.001609615516,-0.001138339518,-0.001138000516,40.5390892,1618925.125,700.5302124,716.9171753,3705.956055,1.044527173
250,2791,297.7312622,503.5385742,1546.951172,19.6958828,1218.711182,44.26544952,33.85004807,0,386.7374268,14.68050671,0.001330536208,0.0006575181615,-0.001156717888,41.73657227,1727718.125,641.0827026,707.3251953,3725.139404,1.265766621
251,2791,297.348175,504.237793,1506.425903,19.21051788,1159.385864,44.26544952,33.85004807,0,376.6061096,15.06058311,0.0008858717047,-0.0004256523971,0.0007769096992,42.53385544,1743830.25,683.319519,720.5012207,3592.672852,1.19982338
252,2791,298.5935669,503.7552795,1439.969604,18.56784248,1083.110474,41.66159821,35.15197372,0,359.9920654,13.81381035,0.001483996981,0.001383768744,-0.0005361260264,43.86945343,1644627.875,687.2677002,721.4359741,3471.940186,1.149604917
253,2791,299.0286865,503.4343567,1460.978638,19.15426445,1152.605835,42.8445282,34.64943314,-6.340191364,365.2442932,13.38724899,0.0006007408956,0.0004834662541,-0.0003565809457,44.41012192,1698470.375,665.8053589,700.4369507,3850.320801,1.216486454
254,2791,298.2314453,503.8990173,1470.293945,19.15426445,1152.605835,47.23576736,33.7033577,11.30992889,367.5731201,14.1746521,0.001025299192,-0.0008858235669,0.0005162896123,45.33288956,1681105,661.5916138,705.7825928,3807.266113,1.203570008
255,2791,298.4142761,503.7796326,1666.384277,21.09783936,1398.38208,50.46115875,37.90926361,13.13401794,416.5956421,13.99276543,0.0002426190185,0.0002031453478,-0.000132649744,45.55124664,1749461.5,568.1914063,665.3084106,3756.789307,1.443423152
256,2791,297.9891052,503.3386841,1581.846436,20.42211723,1310.241699,49.49716949,40.91847992,-5.440331936,395.4611816,14.42985058,0.0006806005258,-0.0004724120954,-0.0004899427877,46.16378784,1673910.125,579.6080933,678.9996948,3783.460938,1.393441558
257,2791,297.7264404,504.0797729,1591.021484,20.26298141,1289.901489,54.91074371,38.27112579,19.65382385,397.7549744,14.68013954,0.0008736227173,-0.0002918497776,0.0008234320558,46.95005035,1706297.875,599.753479,693.769043,3631.213379,1.381149054
258,2791,295.749176,503.9975281,1610.961548,20.47488785,1317.021729,49.47314835,39.05774689,0,402.7399902,16.6568985,0.002198860282,-0.002196960384,-9.14E-05,48.92902374,1722240.625,591.8359375,695.0435181,3656.355469,1.420112491
259,2791,295.9493408,503.5933228,1691.561035,20.80167007,1359.396851,49.47314835,37.75582504,0,422.8898621,16.46052742,0.0005011688918,0.0002224053314,-0.0004491170112,49.38007355,1719560.375,572.803894,680.4505005,3621.236084,1.449558854
260,2791,296.0361023,503.9478149,1703.837646,20.26298141,1289.901489,46.86929703,35.15197372,0,425.9589844,16.36990356,0.0004055057361,9.64E-05,0.000393880211,49.74502945,1700704.875,594.2363281,680.0888672,3562.15332,1.396186709
261,2791,295.7577209,503.4268188,1660.166626,20.3824482,1305.156494,48.13273621,40.11928558,2.290611267,415.0412598,16.65649986,0.0006563395727,-0.0003093125997,-0.0005788845592,50.33573532,1689672.5,587.7112427,691.828125,3971.196777,1.44917345
262,2791,296.6363525,503.5440674,1802.155273,20.86641121,1367.871948,46.68456268,37.67789078,2.202598572,450.5383301,15.77487469,0.0009838182013,0.0009751737816,0.0001301315642,51.22215652,1739538.875,576.770752,676.9393311,3781.159668,1.504680991
263,2791,295.111908,503.9755859,1708.589722,21.04663086,1391.602051,50.54534912,37.65776443,2.602554321,427.1470337,17.29411697,0.001762338099,-0.001695711398,0.0004799983872,52.80649948,1705581.25,550.5419922,658.5926514,3681.5,1.509205818
264,2791,295.0987244,504.3336182,1633.230469,20.73672485,1350.921753,45.38023376,41.1368866,-5.194428921,408.3072205,17.31153488,0.0003980831825,-1.46E-05,0.0003978135937,53.16477203,1664949.375,558.333374,653.3272095,3565.305664,1.432432175
265,2791,293.5697021,504.3595581,1501.540283,20.08916092,1267.866333,44.43727112,40.7832756,-5.194429398,375.3847046,18.84075737,0.001699157991,-0.001698913518,2.88E-05,54.6940155,1659924.375,591.1413574,676.19104,3734.200195,1.351139784
266,2791,292.1505127,504.0716553,1411.443604,19.42001724,1184.811035,47.24712372,37.2319603,3.366455078,352.8605652,20.25585938,0.00160721154,-0.001575127011,-0.0003195370082,56.14211273,1621087.125,618.0289307,682.3513184,3798.269531,1.250172973
267,2791,294.0682983,503.4822388,1504.512207,19.9544239,1250.916382,42.1816864,40.65908432,-4.969740868,376.127655,18.34366989,0.002231722465,0.002133243252,-0.0006556357257,58.14842987,1575881,571.3861694,656.4047241,3771.041992,1.317412734
268,2791,292.2028809,503.9156494,1396.157471,19.25259972,1164.470825,45.56737137,33.85004807,0,349.0390015,20.20315361,0.002127894433,-0.002072686097,0.0004815673747,60.0635376,1622542.25,630.6036377,670.2192383,3447.195313,1.198133111
269,2791,291.3713684,504.7705688,1457.136108,19.76424789,1227.186279,44.26544952,35.15197372,0,364.2836304,21.05064011,0.001325113699,-0.0009239027277,0.0009499104926,61.25613785,1564820.625,576.149231,653.5165405,3684.584961,1.247761726
270,2791,291.0085449,503.8527527,1448.74585,19.51701355,1196.676025,46.34601974,32.09507751,10.78430176,362.1860962,21.39768219,0.00109658693,-0.0004031372082,-0.001019795774,62.24306488,1524448.625,573.53125,654.7617188,3348.75293,1.212363482
271,2791,288.8190613,503.3232727,1543.44751,20.0219059,1259.391357,41.66159821,36.45389938,0,385.8615112,23.59526634,0.002500106348,-0.002430059481,-0.0005876581417,64.49565887,1583862,565.8674927,655.9929199,3773.063965,1.297259212
272,2791,289.4034119,503.2025757,1467.203979,20.06228638,1264.47644,45.69994736,35.04200745,7.125015259,366.8006592,23.01473045,0.0006629836862,0.0006492784014,-0.0001341078023,65.09234619,1600453.5,568.9490356,657.8201294,3420.708496,1.290801287
273,2791,289.509552,503.4065552,1474.772095,19.88671303,1242.441284,41.66159821,35.15197372,0,368.6926575,22.90289879,0.0002554912062,0.0001179334868,0.0002266438823,65.32228851,1588227.25,574.6118774,664.9694214,3324.744629,1.274714351
274,2791,289.091095,503.2794189,1331.909546,19.36437225,1178.030884,44.68248749,32.68204498,11.30992889,332.9770508,23.32454872,0.0004864784714,-0.0004654694349,-0.0001414196158,65.75963593,1562396.875,594.7460327,674.9508057,3299.11084,1.18216455
275,2791,289.1564636,504.8497925,1545.084961,20.18294334,1279.731445,42.96352386,40.35967255,0,386.270813,23.26695251,0.001746370574,7.26E-05,0.001744859503,67.33136749,1566463.875,551.3770142,655.607666,3411.57373,1.297318935
